indicator_id,region_id,date,value
ZSFH,92329,2019-08-31,174537.925891463
Z4BR,269589,2019-03-31,912194.912097653
ZABT,37308,2019-05-31,87534.0600720235
Z3BR,31309,2019-07-31,397512.910949869
ZSFH,67105,2019-07-31,278643.386265218
Z3BR,737921,2019-07-31,41356.7274258147
ZALL,74793,2019-10-31,111268.402523632
Z1BR,395028,2019-10-31,92780.5758854328
Z1BR,4243,2019-10-31,143855.0
Z2BR,343458,2019-04-30,152972.0
ZABT,2764,2019-01-31,81796.091007864
ZSFH,69071,2019-04-30,19094.0
Z3BR,59233,2019-09-30,256559.264230769
ZABT,43553,2019-09-30,46212.0
ZALL,274659,2019-04-30,98547.2369631113
Z5BR,77589,2019-02-28,251148.0
ZABT,4986,2019-11-30,59319.0
ZSFH,62058,2019-05-31,1698472.57413851
ZALL,83168,2019-09-30,150211.128381136
Z3BR,761580,2019-08-31,454030.745980271
ZSFH,816490,2019-03-31,137922.063988183
Z2BR,75651,2019-02-28,91754.9870027523
ZABT,47197,2019-07-31,48548.0818301493
ZALL,31983,2019-06-30,195725.39892857
Z4BR,71213,2019-01-31,287915.0
ZSFH,76473,2019-10-31,196651.771192201
Z4BR,3202,2019-01-31,112322.293180466
ZSFH,64496,2019-09-30,59129.0
Z1BR,394634,2019-01-31,83901.5309907217
ZALL,2369,2019-02-28,423095.32876045
ZSFH,397826,2019-11-30,740140.305180878
ZALL,22155,2019-01-31,205977.176021882
ZSFH,66718,2019-01-31,229113.201172088
Z1BR,73071,2019-01-31,102644.0
Z2BR,76723,2019-09-30,98803.0
ZALL,268888,2019-10-31,208963.838270125
ZALL,80022,2019-09-30,51649.0
Z2BR,41000,2019-08-31,309675.0
ZSFH,9527,2019-01-31,113952.905728109
ZABT,17144,2019-03-31,105712.919024187
Z1BR,72370,2019-10-31,121921.0
Z2BR,16508,2019-01-31,64634.0
ZATT,28133,2019-02-28,650014.014805596
ZSFH,275069,2019-06-30,41627.0131129494
Z3BR,40180,2019-01-31,58534.0
ZSFH,84039,2019-12-31,254396.0
Z3BR,68077,2019-04-30,84001.0801316582
ZSFH,25541,2019-06-30,111350.395922554
Z1BR,16482,2019-10-31,48490.0
ZCON,61899,2019-06-30,440544.0
ZALL,8910,2019-06-30,48892.0
ZSFH,10676,2019-09-30,74814.6331269388
Z5BR,84409,2019-10-31,266595.229293773
ZSFH,270529,2019-12-31,205500.159135892
Z4BR,68386,2019-01-31,83244.0
ZCON,79161,2019-05-31,261859.585947161
Z4BR,189143,2019-03-31,427012.678847581
ZALL,60320,2019-10-31,264751.298306573
ZATT,103474,2019-05-31,173247.959680265
Z5BR,94308,2019-03-31,525547.581390562
Z4BR,22271,2019-07-31,148215.0
Z3BR,94974,2019-05-31,296074.115976453
ZALL,80253,2019-03-31,194089.033175358
ZSFH,69737,2019-06-30,178953.648098967
ZALL,762503,2019-01-31,406760.684471509
Z3BR,60301,2019-12-31,213187.245086781
ZATT,394624,2019-03-31,408721.733737851
Z3BR,51745,2019-12-31,85311.0
ZALL,25521,2019-12-31,110510.460247839
ZALL,827173,2019-01-31,309826.796419544
ZALL,12865,2019-02-28,82481.1588778358
Z2BR,67451,2019-09-30,181599.0
ZSFH,102507,2019-07-31,200209.0
Z3BR,88377,2019-08-31,182144.0
ZALL,762022,2019-11-30,438388.085417765
ZALL,52790,2019-07-31,157948.169653638
Z5BR,97950,2019-01-31,1695243.16059326
ZSFH,68002,2019-01-31,107423.0
Z3BR,811058,2019-10-31,222034.955241728
Z1BR,82464,2019-11-30,118664.0
Z3BR,35607,2019-11-30,459131.495021601
ZABT,28291,2019-01-31,134678.0
ZSFH,12355,2019-02-28,135460.682569712
ZSFH,97702,2019-06-30,1852029.67128749
ZCON,11950,2019-02-28,805218.0
ZALL,276486,2019-02-28,920847.686312166
Z4BR,43798,2019-04-30,249274.0
ZCON,269196,2019-01-31,89341.0
ZCON,9414,2019-05-31,134245.0
Z5BR,38863,2019-03-31,421700.0
Z3BR,418106,2019-10-31,78949.0994454331
Z2BR,98304,2019-02-28,274408.72069688
Z1BR,276038,2019-10-31,167649.0
ZALL,14559,2019-03-31,74557.5858640648
Z3BR,20436,2019-03-31,185206.625212321
Z4BR,21213,2019-04-30,242190.0
ZSFH,95307,2019-01-31,184397.478808735
ZATT,102863,2019-01-31,207066.0
ZABT,2600,2019-10-31,66336.3876867422
ZSFH,72943,2019-03-31,184915.813302136
ZALL,810035,2019-12-31,435687.165324988
ZALL,92516,2019-11-30,130989.665522546
Z2BR,18274,2019-09-30,73202.0
Z5BR,99402,2019-01-31,219651.0
Z1BR,76642,2019-11-30,45725.0
Z4BR,98190,2019-12-31,342064.0
Z2BR,764207,2019-12-31,204313.0
Z3BR,29505,2019-10-31,36636.0
ZALL,18387,2019-04-30,123815.927985297
ZALL,70531,2019-08-31,60508.0
Z3BR,276626,2019-02-28,428954.073630551
ZALL,66894,2019-03-31,104606.0
Z1BR,13805,2019-07-31,25894.0
Z3BR,14620,2019-07-31,140473.878441714
Z3BR,89006,2019-09-30,171708.134324406
ZATT,4037,2019-12-31,245077.632178972
Z2BR,39834,2019-01-31,102469.197980585
Z2BR,88548,2019-04-30,87110.0
ZABT,43957,2019-09-30,197671.603291157
ZSFH,15289,2019-03-31,93210.0108924
ZSFH,418023,2019-11-30,386029.0
Z1BR,251341,2019-08-31,517245.0
ZSFH,275345,2019-10-31,32931.2746268058
ZABT,43268,2019-10-31,192749.095381473
Z3BR,394330,2019-04-30,182740.701289973
Z2BR,25448,2019-12-31,101758.003031536
Z2BR,124901,2019-05-31,5516659.0
Z5BR,98578,2019-12-31,428512.0
ZATT,19287,2019-07-31,213906.0
Z5BR,78786,2019-05-31,126675.0
Z1BR,69318,2019-08-31,135795.0
Z3BR,96109,2019-01-31,1654427.34960206
Z3BR,10647,2019-06-30,255677.155244138
ZATT,26382,2019-04-30,602125.264903727
ZALL,3269,2019-05-31,127257.58729479
Z4BR,1316,2019-08-31,161303.45543028
Z1BR,250382,2019-07-31,292997.56353305
Z2BR,78923,2019-02-28,158458.0
Z4BR,77970,2019-07-31,185987.442266317
ZSFH,311,2019-04-30,50334.7140202891
Z5BR,82503,2019-06-30,292837.0
Z5BR,52333,2019-02-28,316330.019909793
Z2BR,817436,2019-08-31,251168.813774244
Z5BR,62419,2019-01-31,203252.0
Z3BR,762289,2019-03-31,442003.716784472
Z1BR,58551,2019-12-31,215342.675602504
ZSFH,80023,2019-02-28,83122.0
Z3BR,7100,2019-07-31,99112.0
ZATT,753927,2019-01-31,305860.138436177
Z4BR,66794,2019-08-31,368188.172002749
Z3BR,271462,2019-06-30,134461.753929614
ZALL,184865,2019-11-30,126524.0
Z3BR,76735,2019-09-30,165865.424142332
ZSFH,764167,2019-03-31,189273.987167321
ZATT,398669,2019-06-30,270034.0
Z5BR,26765,2019-02-28,274193.0
ZSFH,73161,2019-12-31,191117.185764589
ZSFH,73805,2019-07-31,173127.217830298
Z2BR,78544,2019-08-31,76371.6294304808
ZSFH,394699,2019-06-30,198574.93219866
Z5BR,763587,2019-01-31,96068.3780856049
ZABT,24122,2019-03-31,69323.8177023728
ZSFH,63696,2019-10-31,197010.806965165
ZATT,52347,2019-03-31,546097.07563952
Z1BR,398438,2019-01-31,74329.0
Z2BR,94181,2019-09-30,317827.0
ZABT,17418,2019-12-31,40174.0
Z3BR,18482,2019-01-31,143382.295215553
ZSFH,96785,2019-02-28,139335.213715844
ZALL,398750,2019-12-31,287869.281018335
Z4BR,73897,2019-11-30,174453.0
Z5BR,31983,2019-05-31,433012.0
Z1BR,275392,2019-12-31,120527.0
Z3BR,268493,2019-06-30,476394.0
ZALL,87640,2019-07-31,76138.1180561835
ZALL,273081,2019-09-30,79094.983112876
ZABT,16112,2019-09-30,244670.314009551
Z1BR,53454,2019-07-31,398380.757812605
Z1BR,80802,2019-06-30,53689.0
ZCON,74893,2019-08-31,494711.0
Z3BR,61968,2019-11-30,426403.136281902
Z2BR,84082,2019-02-28,106893.995606209
ZATT,396628,2019-04-30,230124.450009905
ZALL,30617,2019-05-31,179335.550869031
Z4BR,92426,2019-02-28,331847.339248141
ZATT,57270,2019-08-31,337032.996285516
Z5BR,54685,2019-06-30,244701.848303035
Z4BR,12433,2019-09-30,596270.993772752
Z5BR,74500,2019-03-31,274029.0
Z2BR,623377,2019-03-31,1583251.0
ZABT,398801,2019-09-30,198941.709131308
ZATT,38669,2019-06-30,342575.267858405
Z2BR,96646,2019-04-30,632367.457312721
ZATT,32333,2019-09-30,57913.0
ZCON,94142,2019-02-28,150099.407305382
ZSFH,806700,2019-04-30,135497.071309992
Z5BR,60737,2019-11-30,562264.0
ZALL,38307,2019-03-31,1027413.16412714
Z4BR,84262,2019-08-31,468344.0
Z4BR,738063,2019-08-31,1179129.0
Z2BR,275757,2019-06-30,138946.0
ZATT,22364,2019-07-31,298694.68366236
Z3BR,269431,2019-10-31,157575.0
ZALL,2724,2019-11-30,142380.396221991
ZSFH,79394,2019-07-31,181799.977499748
Z5BR,66213,2019-04-30,481367.117088252
ZALL,1130,2019-05-31,129525.985811699
ZALL,94525,2019-06-30,230764.0
Z4BR,1556,2019-02-28,290610.970737819
ZATT,11835,2019-10-31,125616.379572074
Z5BR,269589,2019-04-30,1475676.7475731
ZATT,52602,2019-08-31,100122.0
ZABT,37325,2019-04-30,256347.397039566
Z5BR,84503,2019-10-31,262908.106806361
Z3BR,68527,2019-01-31,101698.0
Z5BR,18393,2019-09-30,275034.0
ZATT,25630,2019-04-30,145233.365450617
Z5BR,59653,2019-11-30,240963.0
Z4BR,37327,2019-11-30,352523.864595787
ZATT,20546,2019-08-31,594056.092635529
ZATT,6314,2019-07-31,224256.699714355
ZATT,21075,2019-09-30,166912.0
ZABT,6274,2019-07-31,418828.653954121
ZALL,99696,2019-06-30,460445.083423922
ZALL,73005,2019-03-31,222764.872864975
Z3BR,76184,2019-05-31,86674.2456298922
Z1BR,30693,2019-03-31,64594.0
Z3BR,60431,2019-09-30,199907.402721458
Z3BR,77298,2019-08-31,118731.110097144
ZALL,271234,2019-08-31,577996.84959877
ZSFH,273571,2019-09-30,593362.711340728
ZALL,23114,2019-08-31,248495.285885289
Z2BR,98495,2019-03-31,224780.0
ZALL,100091,2019-08-31,210816.376862856
Z2BR,65356,2019-01-31,162143.0
ZSFH,34132,2019-05-31,100572.227154659
Z2BR,32798,2019-10-31,133268.0
ZCON,7332,2019-09-30,136449.0
ZALL,403370,2019-07-31,334671.487973132
ZSFH,32492,2019-07-31,471323.362308728
Z4BR,47029,2019-12-31,222630.186398959
ZABT,46157,2019-01-31,94320.0374182885
Z2BR,94389,2019-01-31,133042.0
Z3BR,397327,2019-11-30,129399.0
Z3BR,623365,2019-07-31,472717.0
Z2BR,94133,2019-06-30,127800.0
Z1BR,50273,2019-11-30,92485.0
Z4BR,14138,2019-01-31,505727.821874583
Z3BR,22768,2019-09-30,151388.0
ZSFH,738058,2019-09-30,185333.055902276
Z2BR,72430,2019-01-31,204348.536154404
Z1BR,17118,2019-06-30,68464.0
ZSFH,174,2019-08-31,42984.0
ZALL,92201,2019-12-31,92672.0
Z4BR,8097,2019-01-31,479053.309172549
ZABT,49220,2019-02-28,34030.0
ZALL,92740,2019-05-31,346224.507282411
ZABT,30552,2019-11-30,313631.673469395
Z2BR,49121,2019-04-30,187208.233896426
Z2BR,100376,2019-04-30,173739.478693353
ZALL,96017,2019-11-30,1593638.67490142
Z5BR,78941,2019-12-31,399973.72277552
Z4BR,99513,2019-10-31,721561.055944237
Z4BR,96810,2019-12-31,162889.0
Z4BR,58891,2019-04-30,522537.211734623
ZALL,65959,2019-02-28,309689.0
Z3BR,3398,2019-06-30,124230.0
Z3BR,396598,2019-01-31,267139.803141759
ZABT,14564,2019-03-31,38979.4186893039
ZSFH,276541,2019-03-31,360423.173411355
Z5BR,20739,2019-08-31,219014.0
Z5BR,64014,2019-06-30,172719.0
ZSFH,826797,2019-07-31,377956.204859272
ZSFH,37025,2019-04-30,484824.0
Z5BR,83137,2019-02-28,192269.0
ZATT,7782,2019-03-31,471758.520052442
ZATT,26102,2019-08-31,243655.139068682
Z5BR,85774,2019-04-30,163184.0
Z4BR,71283,2019-11-30,211707.0
Z5BR,75479,2019-11-30,184775.0
ZATT,18065,2019-12-31,550151.333735134
ZABT,5941,2019-02-28,67890.9319904397
Z3BR,52051,2019-05-31,94194.0
Z4BR,737887,2019-03-31,122852.0
Z4BR,76485,2019-08-31,275956.183430132
ZATT,105065,2019-10-31,499398.315242324
Z4BR,68610,2019-07-31,302986.89656649
ZSFH,28750,2019-01-31,191424.741924639
Z3BR,59494,2019-06-30,134156.0
Z2BR,396174,2019-05-31,318525.858365263
ZATT,5362,2019-05-31,332382.51267076
ZSFH,1713,2019-12-31,231569.213219102
Z3BR,33001,2019-03-31,43585.0
ZABT,174954,2019-02-28,136600.0
ZSFH,155738,2019-09-30,305324.572456107
Z2BR,95195,2019-02-28,183165.0
Z1BR,72802,2019-04-30,89723.7224356675
ZABT,30575,2019-04-30,64251.0
Z2BR,25173,2019-08-31,47412.3022580551
Z1BR,46024,2019-02-28,65009.0
ZSFH,109858,2019-02-28,72808.7947336258
Z3BR,86220,2019-04-30,76512.0
ZALL,809568,2019-09-30,275712.026645517
ZABT,29352,2019-03-31,463437.680079637
ZATT,10680,2019-10-31,118326.0
Z3BR,166389,2019-05-31,286197.229157509
Z3BR,228232,2019-07-31,667088.17778561
Z5BR,268559,2019-08-31,476266.545068174
Z1BR,18401,2019-10-31,45828.0
Z3BR,737935,2019-08-31,126107.0
Z4BR,272157,2019-10-31,147588.0
Z1BR,19192,2019-02-28,22131.0
Z3BR,54007,2019-02-28,225926.453116206
Z1BR,80928,2019-06-30,67577.0
Z1BR,81553,2019-05-31,63783.0
Z4BR,415711,2019-04-30,221630.0
Z3BR,93882,2019-06-30,210015.0
ZALL,761077,2019-06-30,396726.408397119
ZALL,30425,2019-07-31,118063.441031312
Z4BR,71146,2019-06-30,183751.082943974
Z3BR,99512,2019-01-31,708502.051434041
ZABT,398865,2019-11-30,102813.0
Z1BR,8747,2019-09-30,339470.0
ZSFH,89198,2019-03-31,43207.0
Z4BR,15908,2019-12-31,88826.0
ZALL,806041,2019-02-28,309022.656073597
ZABT,52411,2019-10-31,285032.571186021
Z5BR,17849,2019-05-31,110231.0
Z5BR,110408,2019-06-30,468310.0
ZABT,25253,2019-08-31,130960.541434621
ZATT,32451,2019-05-31,332869.016106786
Z3BR,98585,2019-10-31,253460.526855765
ZALL,1521,2019-12-31,113943.060921302
ZSFH,80524,2019-08-31,93843.0
ZALL,77606,2019-01-31,105885.812752092
ZCON,96650,2019-10-31,381224.240479072
ZSFH,88471,2019-11-30,156743.471371294
ZABT,549,2019-09-30,79871.1911285572
Z5BR,78438,2019-10-31,140769.0
Z1BR,24594,2019-09-30,88301.0
ZSFH,64354,2019-04-30,39141.3029093591
ZALL,276470,2019-04-30,43496.2206635674
Z2BR,737872,2019-03-31,108524.0
Z2BR,28041,2019-10-31,332915.164787904
Z5BR,59455,2019-01-31,264511.0
ZABT,18172,2019-06-30,137780.766172584
Z2BR,74829,2019-11-30,114537.0
ZALL,94730,2019-02-28,293566.430280662
Z5BR,100013,2019-04-30,293387.21792099
ZABT,12434,2019-10-31,55741.4449554228
Z1BR,69587,2019-01-31,68443.0
Z5BR,394907,2019-10-31,151929.113077487
Z2BR,395062,2019-04-30,107183.005726504
ZALL,125918,2019-04-30,178702.319000126
Z5BR,90142,2019-11-30,126500.0
Z5BR,10561,2019-04-30,294300.06668863
Z1BR,398250,2019-09-30,543821.0
Z4BR,26983,2019-11-30,120659.0
Z1BR,99250,2019-08-31,212133.0
Z3BR,14670,2019-05-31,65811.9839241972
ZSFH,1406,2019-07-31,87851.324550833
Z4BR,86280,2019-08-31,257788.98293591
Z2BR,77118,2019-07-31,40041.0
Z3BR,95049,2019-07-31,182534.901746324
Z2BR,35705,2019-01-31,151821.02604439
Z4BR,22594,2019-08-31,135597.0
Z3BR,93374,2019-06-30,421053.732293469
ZSFH,276477,2019-09-30,373135.254730748
ZSFH,88566,2019-10-31,223259.0
ZSFH,44839,2019-01-31,125532.212870832
Z5BR,39166,2019-10-31,401300.961559651
ZCON,5802,2019-02-28,424786.166737212
Z4BR,43173,2019-02-28,128429.0
ZSFH,84460,2019-03-31,219013.187044018
ZSFH,51846,2019-11-30,106832.134853145
ZALL,88208,2019-11-30,185508.909882309
ZABT,394896,2019-05-31,81888.1434274108
Z3BR,21910,2019-02-28,85312.9309573445
ZALL,276074,2019-06-30,296313.624782161
Z4BR,80230,2019-02-28,138522.0
Z5BR,73295,2019-11-30,275941.0
ZCON,394339,2019-12-31,134041.816814044
Z4BR,54339,2019-02-28,89829.0
Z5BR,74806,2019-06-30,195037.0
ZALL,37567,2019-07-31,250123.779081819
ZSFH,814266,2019-11-30,240082.406115403
ZCON,82418,2019-12-31,270083.0
Z3BR,809295,2019-04-30,181693.942749856
Z3BR,267891,2019-04-30,73623.47676726
ZSFH,25836,2019-11-30,193520.59516586
ZALL,817473,2019-02-28,519528.269480751
ZATT,32467,2019-05-31,191515.0
ZALL,145431,2019-03-31,61100.2545475878
ZALL,76121,2019-01-31,207038.0
Z3BR,45820,2019-01-31,140919.277792428
Z3BR,59919,2019-10-31,329042.0
Z4BR,33518,2019-11-30,111254.023198073
Z1BR,93805,2019-04-30,136141.0
ZATT,7812,2019-04-30,541653.104067448
Z1BR,112342,2019-09-30,164136.0
ZCON,44308,2019-11-30,176024.0
Z2BR,67849,2019-02-28,85244.0
Z3BR,92292,2019-07-31,212666.350564399
Z2BR,42732,2019-09-30,135412.853681292
Z4BR,49508,2019-02-28,998574.127560035
ZSFH,269990,2019-03-31,48293.291358581
ZSFH,241318,2019-04-30,683022.200944324
ZATT,19906,2019-11-30,168960.0
Z3BR,55765,2019-11-30,396860.087079623
Z1BR,72574,2019-08-31,142845.599943645
Z3BR,98860,2019-04-30,517709.433671922
ZALL,343567,2019-12-31,163447.0
ZSFH,78586,2019-11-30,188505.721840191
Z2BR,35959,2019-08-31,155300.0
ZALL,91938,2019-08-31,230023.36208414
ZALL,762450,2019-02-28,84307.3816731424
Z2BR,16497,2019-12-31,165943.0
Z1BR,343969,2019-02-28,277076.0
Z4BR,416142,2019-09-30,1055331.0
Z5BR,274577,2019-03-31,1806086.38656601
Z4BR,47415,2019-08-31,478800.878414857
ZSFH,417099,2019-09-30,255185.623106284
Z3BR,22639,2019-09-30,85506.0376882023
ZSFH,25386,2019-05-31,155810.462041431
Z4BR,33639,2019-11-30,273958.726172678
ZATT,19746,2019-02-28,323369.0
ZALL,274718,2019-02-28,170223.215318567
Z2BR,65300,2019-12-31,166173.313125425
Z3BR,65422,2019-05-31,149876.938204656
ZCON,15057,2019-04-30,205888.990376077
Z3BR,66129,2019-01-31,998544.41581519
Z3BR,57006,2019-02-28,160916.229602065
ZALL,66521,2019-03-31,482285.075412545
Z4BR,64823,2019-11-30,157711.0
Z2BR,87249,2019-02-28,58149.0
Z3BR,251336,2019-06-30,315792.778668049
Z5BR,17299,2019-09-30,222707.0
Z2BR,67406,2019-08-31,134177.0
ZCON,106150,2019-05-31,173333.0
Z4BR,44671,2019-11-30,252101.147824706
Z1BR,69870,2019-06-30,53478.0
ZALL,17524,2019-08-31,112099.101307684
Z5BR,91923,2019-07-31,443222.0
ZSFH,761634,2019-11-30,128603.862008688
Z3BR,77296,2019-05-31,155665.575370123
Z2BR,395093,2019-07-31,212204.856753361
ZATT,2606,2019-10-31,233808.017655635
Z2BR,276566,2019-11-30,133065.0
Z5BR,2891,2019-09-30,309893.887949913
Z5BR,82942,2019-08-31,269376.0
ZALL,416128,2019-08-31,499151.312820588
ZSFH,237132,2019-07-31,84803.0365258071
ZSFH,395668,2019-01-31,144247.706883314
Z5BR,764041,2019-06-30,251813.0
Z4BR,63299,2019-10-31,152027.0
Z4BR,50149,2019-08-31,324779.0
Z2BR,17474,2019-11-30,107310.0
ZALL,74853,2019-09-30,112838.0
ZSFH,398124,2019-07-31,407984.226509381
ZABT,19920,2019-11-30,70467.0416906778
Z5BR,71815,2019-05-31,596343.315337389
Z4BR,14698,2019-07-31,155375.0
Z3BR,56081,2019-03-31,204873.037953352
ZSFH,826871,2019-11-30,575755.71535058
ZABT,37726,2019-08-31,57705.0
Z1BR,52742,2019-09-30,143371.0
Z5BR,19444,2019-01-31,99228.0
Z3BR,24189,2019-02-28,97529.9167444934
ZALL,80935,2019-06-30,164648.911259653
Z1BR,94802,2019-08-31,156514.0
ZALL,69312,2019-06-30,178773.616444623
Z2BR,27715,2019-10-31,249498.0
Z4BR,804357,2019-02-28,425295.721835433
ZATT,2181,2019-07-31,175837.4099956
ZCON,188385,2019-01-31,287830.0
ZCON,13943,2019-06-30,202888.711118582
Z2BR,416084,2019-04-30,511038.0
ZSFH,10000,2019-01-31,69064.0
ZSFH,63948,2019-05-31,354113.177394767
ZALL,269827,2019-07-31,66608.4250433835
Z3BR,16571,2019-10-31,132557.0
Z4BR,62913,2019-12-31,233163.858134083
Z3BR,397557,2019-01-31,123848.0
ZSFH,753742,2019-09-30,495906.263539474
Z1BR,394315,2019-08-31,134600.0
Z1BR,26910,2019-03-31,157510.0
Z1BR,100344,2019-11-30,178097.0
Z1BR,394959,2019-02-28,38049.0
Z4BR,415955,2019-11-30,322620.0
Z4BR,228223,2019-02-28,260398.240260293
Z3BR,274358,2019-12-31,846154.284021313
Z5BR,53338,2019-05-31,169724.316901795
Z3BR,13330,2019-12-31,438971.81252775
ZSFH,136505,2019-09-30,218539.0
ZSFH,2033,2019-03-31,258217.506576761
ZSFH,35270,2019-09-30,35274.0
Z2BR,764180,2019-06-30,137078.0
Z5BR,84436,2019-06-30,399259.943630144
Z5BR,29622,2019-11-30,244832.0
Z2BR,73964,2019-09-30,43182.165802138
Z3BR,121745,2019-10-31,613773.924787842
ZSFH,87435,2019-11-30,129730.539953892
ZALL,99118,2019-07-31,487814.0
ZALL,16651,2019-10-31,61362.0
Z1BR,40242,2019-04-30,166977.0
Z3BR,416187,2019-09-30,258006.0
Z2BR,44575,2019-02-28,997275.0
Z1BR,67248,2019-04-30,193276.0
ZATT,57234,2019-01-31,581587.152995649
ZCON,275178,2019-05-31,224302.0
Z3BR,63372,2019-07-31,283869.229057357
ZSFH,82855,2019-12-31,173882.25374541
ZSFH,75939,2019-01-31,32976.0
ZALL,763925,2019-03-31,35368.0
ZCON,556,2019-12-31,133156.0
Z5BR,761264,2019-09-30,315261.0
Z3BR,276415,2019-04-30,51132.8539926168
ZALL,54330,2019-06-30,109332.879424271
ZSFH,60734,2019-07-31,371978.757567021
Z4BR,274241,2019-11-30,2087667.92751604
ZSFH,63554,2019-04-30,131414.250756999
ZSFH,10386,2019-01-31,209011.085459059
ZALL,64442,2019-10-31,78557.867249078
Z3BR,94916,2019-01-31,280293.039025151
Z1BR,58374,2019-02-28,258226.0
Z1BR,753709,2019-12-31,55264.0
Z3BR,118920,2019-09-30,1787861.76322979
ZABT,3076,2019-07-31,165113.717018056
ZATT,395047,2019-03-31,180341.23557369
ZATT,26420,2019-06-30,204076.926091832
ZSFH,819112,2019-05-31,405389.578798804
Z4BR,37955,2019-05-31,171437.0
ZCON,273029,2019-08-31,155267.735885569
Z1BR,87429,2019-03-31,49910.0
Z4BR,84818,2019-02-28,83876.0
Z3BR,30797,2019-07-31,127810.98890156
ZATT,48964,2019-06-30,115477.455625157
Z3BR,270985,2019-10-31,70515.057231004
Z1BR,59934,2019-06-30,396998.0
Z4BR,45879,2019-02-28,97206.0
Z5BR,16319,2019-08-31,788187.631867276
ZALL,17691,2019-06-30,88300.0
Z5BR,11333,2019-11-30,549814.0
ZALL,51938,2019-11-30,225378.37881736
ZALL,50480,2019-11-30,126215.0
Z3BR,59822,2019-04-30,148133.0
ZATT,395143,2019-01-31,229509.262864126
Z2BR,762585,2019-02-28,89865.5006647714
Z5BR,91941,2019-06-30,422067.383139455
Z2BR,2015,2019-02-28,100723.017349272
Z3BR,7931,2019-04-30,95049.8135052223
Z3BR,416272,2019-02-28,448905.0
Z3BR,762757,2019-02-28,276063.0
Z3BR,80396,2019-01-31,90828.0
ZATT,36795,2019-02-28,83381.0
Z4BR,395421,2019-10-31,387905.0
ZALL,69555,2019-08-31,167959.312462727
ZCON,273625,2019-02-28,206543.832503866
ZSFH,60662,2019-06-30,283411.501820705
Z2BR,69174,2019-08-31,114469.0
Z3BR,273456,2019-06-30,34771.2374695029
Z2BR,97223,2019-11-30,127731.908181421
Z5BR,33787,2019-04-30,1910383.0
ZALL,268011,2019-02-28,265770.99842675
Z1BR,94979,2019-01-31,94427.0
ZSFH,87828,2019-01-31,174164.0
ZATT,16917,2019-04-30,277758.994899898
ZCON,69718,2019-04-30,243872.339934242
Z4BR,274625,2019-07-31,135698.0
Z1BR,92530,2019-06-30,37640.8995399079
ZABT,3700,2019-05-31,152182.46757175
ZATT,236940,2019-07-31,250446.0
Z4BR,273473,2019-08-31,298295.0
Z4BR,3072,2019-08-31,253353.490285274
Z3BR,20598,2019-10-31,139784.98204522
ZALL,63187,2019-10-31,139566.046830177
Z5BR,67980,2019-12-31,282867.0
ZABT,42692,2019-10-31,63814.4176018711
Z1BR,77403,2019-03-31,78274.0
Z4BR,50853,2019-06-30,221668.051152574
Z4BR,762480,2019-12-31,486742.1344931
ZALL,273129,2019-08-31,143564.56815276
Z3BR,39631,2019-01-31,187064.692532637
Z4BR,763676,2019-02-28,309162.0
ZALL,827484,2019-10-31,247596.269815402
Z4BR,69135,2019-07-31,179104.0
Z2BR,68106,2019-04-30,135411.0
Z1BR,25967,2019-02-28,123868.0
Z5BR,78797,2019-10-31,148528.0
Z5BR,276131,2019-05-31,538560.0
ZSFH,2458,2019-12-31,126170.331643363
ZCON,416462,2019-06-30,68235.6903168511
ZSFH,817491,2019-03-31,461792.155036151
Z2BR,2933,2019-09-30,78022.7884164707
ZABT,399039,2019-06-30,56581.0
ZABT,14068,2019-02-28,28556.8150050169
ZSFH,30195,2019-09-30,315952.0
Z1BR,63372,2019-04-30,137337.0
Z5BR,96134,2019-11-30,915398.0
Z5BR,762183,2019-12-31,448479.0
ZALL,484,2019-02-28,156028.383664063
Z4BR,397708,2019-09-30,417532.96418327
Z1BR,214997,2019-10-31,48330.0
Z1BR,74566,2019-07-31,165746.0
Z5BR,58228,2019-03-31,237404.0
ZABT,35441,2019-09-30,154514.0
Z3BR,394701,2019-09-30,116173.688600733
Z2BR,763550,2019-09-30,109863.946178113
ZABT,23568,2019-11-30,42934.0
ZATT,16753,2019-11-30,231384.015570413
Z5BR,7133,2019-12-31,200452.0
Z5BR,417592,2019-03-31,399541.0
ZABT,42636,2019-03-31,188733.0
Z5BR,20425,2019-02-28,506411.021565692
Z1BR,258420,2019-02-28,32610.0
ZABT,17937,2019-06-30,76656.0
ZSFH,48572,2019-12-31,118950.926961053
Z4BR,34243,2019-09-30,234969.359158847
Z5BR,51606,2019-11-30,217209.0
Z1BR,399594,2019-11-30,59037.0
ZABT,16,2019-05-31,112508.694242735
ZALL,80444,2019-08-31,64631.0
Z4BR,272895,2019-06-30,178066.0
ZALL,63749,2019-05-31,156277.714282346
ZATT,1600,2019-09-30,206725.096662636
ZCON,778665,2019-04-30,141893.361797146
ZSFH,418139,2019-10-31,160392.062869884
Z3BR,80024,2019-01-31,129544.0
Z2BR,23570,2019-05-31,85267.2601290595
Z4BR,429,2019-03-31,302175.062648619
Z4BR,64109,2019-04-30,80199.2874883649
Z3BR,10880,2019-09-30,151142.0
Z2BR,266126,2019-02-28,54563.1695031443
ZABT,5264,2019-06-30,93197.946067599
Z3BR,1317,2019-03-31,131628.991979362
ZSFH,812911,2019-12-31,404324.393703238
Z1BR,243756,2019-03-31,150206.0
